,PWSID,OFFICE,SYSTEMNAME,DESIGNCAPCITY,PLANTNUMBER,PLANTSTATUS,REPORTDATE,MAX_TREATED,AVG_TREATED
32101,5280129,SD,HIDDEN ACRES ESTATES,53000.0,1,ACTIVE,202306,19000.0,14433.0
32102,5280129,SD,HIDDEN ACRES ESTATES,53000.0,1,ACTIVE,202307,22000.0,16000.0
32103,5280129,SD,HIDDEN ACRES ESTATES,53000.0,1,ACTIVE,202308,24000.0,13903.0
32104,5280129,SD,HIDDEN ACRES ESTATES,53000.0,1,ACTIVE,202309,17000.0,13267.0
32105,5280129,SD,HIDDEN ACRES ESTATES,53000.0,1,ACTIVE,202310,23000.0,15097.0
32106,5280129,SD,HIDDEN ACRES ESTATES,53000.0,1,ACTIVE,202311,23000.0,16133.0
32107,5280129,SD,HIDDEN ACRES ESTATES,53000.0,1,ACTIVE,202312,23000.0,16581.0
32108,5280155,SD,KISSIMMEE RIVER FISHING RESORT,72000.0,1,ACTIVE,202301,32100.0,17297.0
32109,5280155,SD,KISSIMMEE RIVER FISHING RESORT,72000.0,1,ACTIVE,202302,26100.0,16821.0
32110,5280155,SD,KISSIMMEE RIVER FISHING RESORT,72000.0,1,ACTIVE,202303,29100.0,18252.0
32111,5280155,SD,KISSIMMEE RIVER FISHING RESORT,72000.0,1,ACTIVE,202304,32400.0,11300.0
32112,5280155,SD,KISSIMMEE RIVER FISHING RESORT,72000.0,1,ACTIVE,202305,24300.0,8587.0
32113,5280155,SD,KISSIMMEE RIVER FISHING RESORT,72000.0,1,ACTIVE,202306,5400.0,3113.0
32114,5280155,SD,KISSIMMEE RIVER FISHING RESORT,72000.0,1,ACTIVE,202307,6800.0,4281.0
32115,5280155,SD,KISSIMMEE RIVER FISHING RESORT,72000.0,1,ACTIVE,202308,8500.0,4906.0
32116,5280155,SD,KISSIMMEE RIVER FISHING RESORT,72000.0,1,ACTIVE,202309,8100.0,5353.0
32117,5280155,SD,KISSIMMEE RIVER FISHING RESORT,72000.0,1,ACTIVE,202310,22400.0,8890.0
32118,5280155,SD,KISSIMMEE RIVER FISHING RESORT,72000.0,1,ACTIVE,202311,18600.0,13447.0
32119,5280155,SD,KISSIMMEE RIVER FISHING RESORT,72000.0,1,ACTIVE,202312,36200.0,19768.0
32120,5280180,SD,MALLARD MOBILE HOME PARK,30000.0,1,ACTIVE,202301,17700.0,14268.0
32121,5280180,SD,MALLARD MOBILE HOME PARK,30000.0,1,ACTIVE,202302,25000.0,14021.0
32122,5280180,SD,MALLARD MOBILE HOME PARK,30000.0,1,ACTIVE,202303,15700.0,7468.0
32123,5280180,SD,MALLARD MOBILE HOME PARK,30000.0,1,ACTIVE,202304,10300.0,6737.0
32124,5280180,SD,MALLARD MOBILE HOME PARK,30000.0,1,ACTIVE,202305,11400.0,6032.0
32125,5280180,SD,MALLARD MOBILE HOME PARK,30000.0,1,ACTIVE,202306,14200.0,4833.0
32126,5280180,SD,MALLARD MOBILE HOME PARK,30000.0,1,ACTIVE,202307,9000.0,2958.0
32127,5280180,SD,MALLARD MOBILE HOME PARK,30000.0,1,ACTIVE,202308,4700.0,2258.0
32128,5280180,SD,MALLARD MOBILE HOME PARK,30000.0,1,ACTIVE,202309,4400.0,2440.0
32129,5280180,SD,MALLARD MOBILE HOME PARK,30000.0,1,ACTIVE,202310,5200.0,3042.0
32130,5280180,SD,MALLARD MOBILE HOME PARK,30000.0,1,ACTIVE,202311,7600.0,4460.0
32131,5280180,SD,MALLARD MOBILE HOME PARK,30000.0,1,ACTIVE,202312,6500.0,4016.0
32132,5280211,SD,THE PALMS ESTATES WTP,65000.0,1,ACTIVE,202301,22400.0,16829.0
32133,5280211,SD,THE PALMS ESTATES WTP,65000.0,1,ACTIVE,202302,25100.0,18196.0
32134,5280211,SD,THE PALMS ESTATES WTP,65000.0,1,ACTIVE,202303,26400.0,18435.0
32135,5280211,SD,THE PALMS ESTATES WTP,65000.0,1,ACTIVE,202304,22200.0,14723.0
32136,5280211,SD,THE PALMS ESTATES WTP,65000.0,1,ACTIVE,202305,30100.0,13190.0
32137,5280211,SD,THE PALMS ESTATES WTP,65000.0,1,ACTIVE,202306,20000.0,5687.0
32138,5280211,SD,THE PALMS ESTATES WTP,65000.0,1,ACTIVE,202307,15000.0,6481.0
32139,5280211,SD,THE PALMS ESTATES WTP,65000.0,1,ACTIVE,202308,13500.0,7077.0
32140,5280211,SD,THE PALMS ESTATES WTP,65000.0,1,ACTIVE,202309,17400.0,7780.0
32141,5280211,SD,THE PALMS ESTATES WTP,65000.0,1,ACTIVE,202310,8700.0,6626.0
32142,5280211,SD,THE PALMS ESTATES WTP,65000.0,1,ACTIVE,202311,20300.0,9633.0
32143,5280211,SD,THE PALMS ESTATES WTP,65000.0,1,ACTIVE,202312,22000.0,10368.0
32144,5280241,SD,SUNSHINE RV PARK,66000.0,1,ACTIVE,202301,35000.0,25484.0
32145,5280241,SD,SUNSHINE RV PARK,66000.0,1,ACTIVE,202302,47000.0,21000.0
32146,5280241,SD,SUNSHINE RV PARK,66000.0,1,ACTIVE,202303,44000.0,18742.0
32147,5280241,SD,SUNSHINE RV PARK,66000.0,1,ACTIVE,202304,35000.0,20100.0
32148,5280241,SD,SUNSHINE RV PARK,66000.0,1,ACTIVE,202306,21000.0,15367.0
32149,5280241,SD,SUNSHINE RV PARK,66000.0,1,ACTIVE,202307,36000.0,14677.0
32150,5280241,SD,SUNSHINE RV PARK,66000.0,1,ACTIVE,202308,23000.0,13774.0
32151,5280241,SD,SUNSHINE RV PARK,66000.0,1,ACTIVE,202309,23000.0,14700.0
32152,5280241,SD,SUNSHINE RV PARK,66000.0,1,ACTIVE,202310,51000.0,19710.0
32153,5280241,SD,SUNSHINE RV PARK,66000.0,1,ACTIVE,202311,33000.0,23700.0
32154,5280241,SD,SUNSHINE RV PARK,66000.0,1,ACTIVE,202312,54000.0,33871.0
32155,5280241,SD,SUNSHINE RV PARK,66000.0,2,ACTIVE,202301,40200.0,6055.0
32156,5280241,SD,SUNSHINE RV PARK,66000.0,2,ACTIVE,202302,51300.0,16475.0
32157,5280241,SD,SUNSHINE RV PARK,66000.0,2,ACTIVE,202303,60900.0,26090.0
32158,5280241,SD,SUNSHINE RV PARK,66000.0,2,ACTIVE,202304,22800.0,2403.0
32159,5280241,SD,SUNSHINE RV PARK,66000.0,2,ACTIVE,202306,2200.0,150.0
32160,5280241,SD,SUNSHINE RV PARK,66000.0,2,ACTIVE,202307,9200.0,794.0
32161,5280241,SD,SUNSHINE RV PARK,66000.0,2,ACTIVE,202308,1300.0,116.0
32162,5280241,SD,SUNSHINE RV PARK,66000.0,2,ACTIVE,202309,3300.0,347.0
32163,5280241,SD,SUNSHINE RV PARK,66000.0,2,ACTIVE,202310,2300.0,97.0
32164,5280241,SD,SUNSHINE RV PARK,66000.0,2,ACTIVE,202311,400.0,27.0
32165,5280241,SD,SUNSHINE RV PARK,66000.0,2,ACTIVE,202312,17000.0,739.0
32166,5280266,SD,SPRING LAKE IMPROVEMENT DISTIRCT,999999.0,1,ACTIVE,202301,389000.0,250806.0
32167,5280266,SD,SPRING LAKE IMPROVEMENT DISTIRCT,999999.0,1,ACTIVE,202302,258000.0,237107.0
32168,5280266,SD,SPRING LAKE IMPROVEMENT DISTIRCT,999999.0,1,ACTIVE,202303,303000.0,272452.0
32169,5280266,SD,SPRING LAKE IMPROVEMENT DISTIRCT,999999.0,1,ACTIVE,202304,288000.0,237200.0
32170,5280266,SD,SPRING LAKE IMPROVEMENT DISTIRCT,999999.0,1,ACTIVE,202305,250000.0,233387.0
32171,5280266,SD,SPRING LAKE IMPROVEMENT DISTIRCT,999999.0,1,ACTIVE,202306,231000.0,210033.0
32172,5280266,SD,SPRING LAKE IMPROVEMENT DISTIRCT,999999.0,1,ACTIVE,202307,308000.0,224387.0
32173,5280266,SD,SPRING LAKE IMPROVEMENT DISTIRCT,999999.0,1,ACTIVE,202308,231000.0,188613.0
32174,5280266,SD,SPRING LAKE IMPROVEMENT DISTIRCT,999999.0,1,ACTIVE,202309,203000.0,169233.0
32175,5280266,SD,SPRING LAKE IMPROVEMENT DISTIRCT,999999.0,1,ACTIVE,202310,229000.0,189032.0
32176,5280266,SD,SPRING LAKE IMPROVEMENT DISTIRCT,999999.0,1,ACTIVE,202311,274000.0,213700.0
32177,5280266,SD,SPRING LAKE IMPROVEMENT DISTIRCT,999999.0,1,ACTIVE,202312,279000.0,243774.0
32178,5284092,SD,BLU STREAK (LORIDA GENERAL STORE),2446.0,1,ACTIVE,202301,450.0,295.0
32179,5284092,SD,BLU STREAK (LORIDA GENERAL STORE),2446.0,1,ACTIVE,202302,1400.0,414.0
32180,5284092,SD,BLU STREAK (LORIDA GENERAL STORE),2446.0,1,ACTIVE,202303,850.0,347.0
32181,5284092,SD,BLU STREAK (LORIDA GENERAL STORE),2446.0,1,ACTIVE,202304,500.0,260.0
32182,5284092,SD,BLU STREAK (LORIDA GENERAL STORE),2446.0,1,ACTIVE,202305,500.0,274.0
32183,5284092,SD,BLU STREAK (LORIDA GENERAL STORE),2446.0,1,ACTIVE,202306,400.0,258.0
32184,5284092,SD,BLU STREAK (LORIDA GENERAL STORE),2446.0,1,ACTIVE,202307,640.0,335.0
32185,5284092,SD,BLU STREAK (LORIDA GENERAL STORE),2446.0,1,ACTIVE,202308,670.0,329.0
32186,5284092,SD,BLU STREAK (LORIDA GENERAL STORE),2446.0,1,ACTIVE,202309,500.0,290.0
32187,5284092,SD,BLU STREAK (LORIDA GENERAL STORE),2446.0,1,ACTIVE,202310,500.0,348.0
32188,5284092,SD,BLU STREAK (LORIDA GENERAL STORE),2446.0,1,ACTIVE,202311,2080.0,596.0
32189,5284092,SD,BLU STREAK (LORIDA GENERAL STORE),2446.0,1,ACTIVE,202312,700.0,295.0
32190,5284101,SD,SILVER LAKE UTILITY- BUCKHORN HOUSING,33000.0,1,ACTIVE,202301,2200.0,1435.0
32191,5284101,SD,SILVER LAKE UTILITY- BUCKHORN HOUSING,33000.0,1,ACTIVE,202302,34000.0,4961.0
32192,5284101,SD,SILVER LAKE UTILITY- BUCKHORN HOUSING,33000.0,1,ACTIVE,202303,2400.0,1577.0
32193,5284101,SD,SILVER LAKE UTILITY- BUCKHORN HOUSING,33000.0,1,ACTIVE,202304,18300.0,1367.0
32194,5284101,SD,SILVER LAKE UTILITY- BUCKHORN HOUSING,33000.0,1,ACTIVE,202305,2500.0,532.0
32195,5284101,SD,SILVER LAKE UTILITY- BUCKHORN HOUSING,33000.0,1,ACTIVE,202306,2100.0,660.0
32196,5284101,SD,SILVER LAKE UTILITY- BUCKHORN HOUSING,33000.0,1,ACTIVE,202307,2800.0,1016.0
32197,5284101,SD,SILVER LAKE UTILITY- BUCKHORN HOUSING,33000.0,1,ACTIVE,202308,4800.0,2774.0
32198,5284101,SD,SILVER LAKE UTILITY- BUCKHORN HOUSING,33000.0,1,ACTIVE,202309,5000.0,1877.0
32199,5284101,SD,SILVER LAKE UTILITY- BUCKHORN HOUSING,33000.0,1,ACTIVE,202310,3900.0,2074.0
32200,5284101,SD,SILVER LAKE UTILITY- BUCKHORN HOUSING,33000.0,1,ACTIVE,202311,5900.0,3063.0
32201,5284101,SD,SILVER LAKE UTILITY- BUCKHORN HOUSING,33000.0,1,ACTIVE,202312,4200.0,2323.0
32202,5284105,SD,ADELAIDE SHORES RV RESORT,114600.0,1,ACTIVE,202301,143000.0,103194.0
32203,5284105,SD,ADELAIDE SHORES RV RESORT,114600.0,1,ACTIVE,202302,183000.0,131107.0
32204,5284105,SD,ADELAIDE SHORES RV RESORT,114600.0,1,ACTIVE,202303,193000.0,135968.0
32205,5284105,SD,ADELAIDE SHORES RV RESORT,114600.0,1,ACTIVE,202304,132000.0,100333.0
32206,5284105,SD,ADELAIDE SHORES RV RESORT,114600.0,1,ACTIVE,202305,139000.0,81710.0
32207,5284105,SD,ADELAIDE SHORES RV RESORT,114600.0,1,ACTIVE,202306,102000.0,74933.0
32208,5284105,SD,ADELAIDE SHORES RV RESORT,114600.0,1,ACTIVE,202307,94000.0,68452.0
32209,5284105,SD,ADELAIDE SHORES RV RESORT,114600.0,1,ACTIVE,202308,100000.0,65774.0
32210,5284105,SD,ADELAIDE SHORES RV RESORT,114600.0,1,ACTIVE,202309,107000.0,72700.0
32211,5284105,SD,ADELAIDE SHORES RV RESORT,114600.0,1,ACTIVE,202310,94000.0,69742.0
32212,5284105,SD,ADELAIDE SHORES RV RESORT,114600.0,1,ACTIVE,202311,116000.0,85433.0
32213,5284105,SD,ADELAIDE SHORES RV RESORT,114600.0,1,ACTIVE,202312,114000.0,81548.0
32214,5284106,SD,C-STORE & FOOD MART,1728.0,1,ACTIVE,202301,8000.0,1871.0
32215,5284106,SD,C-STORE & FOOD MART,1728.0,1,ACTIVE,202302,5000.0,1321.0
32216,5284106,SD,C-STORE & FOOD MART,1728.0,1,ACTIVE,202303,2600.0,252.0
32217,5284106,SD,C-STORE & FOOD MART,1728.0,1,ACTIVE,202304,1900.0,777.0
32218,5284106,SD,C-STORE & FOOD MART,1728.0,1,ACTIVE,202305,3100.0,1519.0
32219,5284106,SD,C-STORE & FOOD MART,1728.0,1,ACTIVE,202306,4700.0,1863.0
32220,5284106,SD,C-STORE & FOOD MART,1728.0,1,ACTIVE,202307,800.0,248.0
32221,5284106,SD,C-STORE & FOOD MART,1728.0,1,ACTIVE,202308,300.0,123.0
32222,5284106,SD,C-STORE & FOOD MART,1728.0,1,ACTIVE,202309,200.0,119.0
32223,5284106,SD,C-STORE & FOOD MART,1728.0,1,ACTIVE,202310,400.0,172.0
32224,5284106,SD,C-STORE & FOOD MART,1728.0,1,ACTIVE,202311,700.0,183.0
32225,5284106,SD,C-STORE & FOOD MART,1728.0,1,ACTIVE,202312,200.0,106.0
32226,5284110,SD,CAMP SPARTA,20000.0,1,INACTIVE,202301,3083.0,1792.0
32227,5284110,SD,CAMP SPARTA,20000.0,1,INACTIVE,202302,6333.0,1710.0
32228,5284110,SD,CAMP SPARTA,20000.0,1,INACTIVE,202303,34025.0,5831.0
32229,5284113,SD,LYKES BROS. INC.- LAKE PLACID,10610.0,1,ACTIVE,202301,7000.0,3000.0
32230,5284113,SD,LYKES BROS. INC.- LAKE PLACID,10610.0,1,ACTIVE,202302,13000.0,3429.0
32231,5284113,SD,LYKES BROS. INC.- LAKE PLACID,10610.0,1,ACTIVE,202303,2000.0,1387.0
32232,5284113,SD,LYKES BROS. INC.- LAKE PLACID,10610.0,1,ACTIVE,202304,4000.0,1967.0
32233,5284113,SD,LYKES BROS. INC.- LAKE PLACID,10610.0,1,ACTIVE,202305,11000.0,2065.0
32234,5284113,SD,LYKES BROS. INC.- LAKE PLACID,10610.0,1,ACTIVE,202306,6000.0,2067.0
32235,5284113,SD,LYKES BROS. INC.- LAKE PLACID,10610.0,1,ACTIVE,202307,8000.0,1355.0
32236,5284113,SD,LYKES BROS. INC.- LAKE PLACID,10610.0,1,ACTIVE,202308,55000.0,2419.0
32237,5284113,SD,LYKES BROS. INC.- LAKE PLACID,10610.0,1,ACTIVE,202309,1000.0,433.0
32238,5284113,SD,LYKES BROS. INC.- LAKE PLACID,10610.0,1,ACTIVE,202310,2000.0,839.0
32239,5284113,SD,LYKES BROS. INC.- LAKE PLACID,10610.0,1,ACTIVE,202311,2000.0,967.0
32240,5284113,SD,LYKES BROS. INC.- LAKE PLACID,10610.0,1,ACTIVE,202312,2000.0,1032.0
32241,5284114,SD,EAGLE'S NEST ESTATES,24000.0,1,ACTIVE,202301,5000.0,2839.0
32242,5284114,SD,EAGLE'S NEST ESTATES,24000.0,1,ACTIVE,202302,5000.0,3571.0
32243,5284114,SD,EAGLE'S NEST ESTATES,24000.0,1,ACTIVE,202303,8000.0,4161.0
32244,5284114,SD,EAGLE'S NEST ESTATES,24000.0,1,ACTIVE,202304,6000.0,3333.0
32245,5284114,SD,EAGLE'S NEST ESTATES,24000.0,1,ACTIVE,202305,4000.0,2968.0
32246,5284114,SD,EAGLE'S NEST ESTATES,24000.0,1,ACTIVE,202306,16000.0,4200.0
32247,5284114,SD,EAGLE'S NEST ESTATES,24000.0,1,ACTIVE,202307,3000.0,2258.0
32248,5284114,SD,EAGLE'S NEST ESTATES,24000.0,1,ACTIVE,202308,3000.0,2097.0
32249,5284114,SD,EAGLE'S NEST ESTATES,24000.0,1,ACTIVE,202309,3000.0,2300.0
32250,5284114,SD,EAGLE'S NEST ESTATES,24000.0,1,ACTIVE,202310,5000.0,2839.0
32251,5284114,SD,EAGLE'S NEST ESTATES,24000.0,1,ACTIVE,202311,6000.0,3733.0
32252,5284114,SD,EAGLE'S NEST ESTATES,24000.0,1,ACTIVE,202312,8000.0,3355.0
32253,5284122,SD,ARCHBOLD  BIOLOGICAL STATION,50000.0,1,ACTIVE,202301,20000.0,5613.0
32254,5284122,SD,ARCHBOLD  BIOLOGICAL STATION,50000.0,1,ACTIVE,202302,20000.0,5714.0
32255,5284122,SD,ARCHBOLD  BIOLOGICAL STATION,50000.0,1,ACTIVE,202303,22000.0,5161.0
32256,5284122,SD,ARCHBOLD  BIOLOGICAL STATION,50000.0,1,ACTIVE,202304,20000.0,4867.0
32257,5284122,SD,ARCHBOLD  BIOLOGICAL STATION,50000.0,1,ACTIVE,202305,20000.0,5806.0
32258,5284122,SD,ARCHBOLD  BIOLOGICAL STATION,50000.0,1,ACTIVE,202306,18000.0,5867.0
32259,5284122,SD,ARCHBOLD  BIOLOGICAL STATION,50000.0,1,ACTIVE,202307,18000.0,5484.0
32260,5284122,SD,ARCHBOLD  BIOLOGICAL STATION,50000.0,1,ACTIVE,202308,24000.0,5742.0
32261,5284122,SD,ARCHBOLD  BIOLOGICAL STATION,50000.0,1,ACTIVE,202309,24000.0,6067.0
32262,5284122,SD,ARCHBOLD  BIOLOGICAL STATION,50000.0,1,ACTIVE,202310,26000.0,8516.0
32263,5284122,SD,ARCHBOLD  BIOLOGICAL STATION,50000.0,1,ACTIVE,202311,28000.0,6867.0
32264,5284122,SD,ARCHBOLD  BIOLOGICAL STATION,50000.0,1,ACTIVE,202312,28000.0,7161.0
32265,5284125,SD,FIRST BAPTIST CHURCH OF LEISURE LAKES,7200.0,1,ACTIVE,202301,410.0,241.0
32266,5284125,SD,FIRST BAPTIST CHURCH OF LEISURE LAKES,7200.0,1,ACTIVE,202302,460.0,406.0
32267,5284125,SD,FIRST BAPTIST CHURCH OF LEISURE LAKES,7200.0,1,ACTIVE,202303,1220.0,720.0
32268,5284125,SD,FIRST BAPTIST CHURCH OF LEISURE LAKES,7200.0,1,ACTIVE,202304,900.0,430.0
32269,5284125,SD,FIRST BAPTIST CHURCH OF LEISURE LAKES,7200.0,1,ACTIVE,202305,1090.0,410.0
32270,5284125,SD,FIRST BAPTIST CHURCH OF LEISURE LAKES,7200.0,1,ACTIVE,202307,570.0,333.0
32271,5284125,SD,FIRST BAPTIST CHURCH OF LEISURE LAKES,7200.0,1,ACTIVE,202308,1500.0,505.0
32272,5284125,SD,FIRST BAPTIST CHURCH OF LEISURE LAKES,7200.0,1,ACTIVE,202309,1810.0,610.0
32273,5284125,SD,FIRST BAPTIST CHURCH OF LEISURE LAKES,7200.0,1,ACTIVE,202310,550.0,302.0
32274,5284125,SD,FIRST BAPTIST CHURCH OF LEISURE LAKES,7200.0,1,ACTIVE,202311,690.0,496.0
32275,5284125,SD,FIRST BAPTIST CHURCH OF LEISURE LAKES,7200.0,1,ACTIVE,202312,1340.0,577.0
32276,5284128,SD,"VFW POST 3880, LAKE PLACID",2400.0,1,ACTIVE,202301,300.0,213.0
32277,5284128,SD,"VFW POST 3880, LAKE PLACID",2400.0,1,ACTIVE,202302,360.0,259.0
32278,5284128,SD,"VFW POST 3880, LAKE PLACID",2400.0,1,ACTIVE,202303,643.0,246.0
32279,5284128,SD,"VFW POST 3880, LAKE PLACID",2400.0,1,ACTIVE,202304,235.0,165.0
32280,5284128,SD,"VFW POST 3880, LAKE PLACID",2400.0,1,ACTIVE,202305,275.0,146.0
32281,5284128,SD,"VFW POST 3880, LAKE PLACID",2400.0,1,ACTIVE,202307,135.0,89.0
32282,5284128,SD,"VFW POST 3880, LAKE PLACID",2400.0,1,ACTIVE,202308,145.0,93.0
32283,5284128,SD,"VFW POST 3880, LAKE PLACID",2400.0,1,ACTIVE,202309,180.0,93.0
32284,5284128,SD,"VFW POST 3880, LAKE PLACID",2400.0,1,ACTIVE,202310,286.0,116.0
32285,5284128,SD,"VFW POST 3880, LAKE PLACID",2400.0,1,ACTIVE,202311,302.0,162.0
32286,5284128,SD,"VFW POST 3880, LAKE PLACID",2400.0,1,ACTIVE,202312,380.0,150.0
32287,5284133,SD,HIGHWAY PARK WTP,240000.0,1,ACTIVE,202301,115000.0,55548.0
32288,5284133,SD,HIGHWAY PARK WTP,240000.0,1,ACTIVE,202302,92000.0,58857.0
32289,5284133,SD,HIGHWAY PARK WTP,240000.0,1,ACTIVE,202303,95000.0,57194.0
32290,5284133,SD,HIGHWAY PARK WTP,240000.0,1,ACTIVE,202304,93000.0,60367.0
32291,5284133,SD,HIGHWAY PARK WTP,240000.0,1,ACTIVE,202305,90000.0,53194.0
32292,5284133,SD,HIGHWAY PARK WTP,240000.0,1,ACTIVE,202306,60000.0,41267.0
32293,5284133,SD,HIGHWAY PARK WTP,240000.0,1,ACTIVE,202307,65000.0,41161.0
32294,5284133,SD,HIGHWAY PARK WTP,240000.0,1,ACTIVE,202308,93000.0,45806.0
32295,5284133,SD,HIGHWAY PARK WTP,240000.0,1,ACTIVE,202309,89000.0,50433.0
32296,5284133,SD,HIGHWAY PARK WTP,240000.0,1,ACTIVE,202310,93000.0,48903.0
32297,5284133,SD,HIGHWAY PARK WTP,240000.0,1,ACTIVE,202311,71000.0,49067.0
32298,5284133,SD,HIGHWAY PARK WTP,240000.0,1,ACTIVE,202312,67000.0,43032.0
32299,5284136,SD,LAKE PARK VILLAGE CONDOMINIUM,25000.0,1,ACTIVE,202301,3000.0,2403.0
32300,5284136,SD,LAKE PARK VILLAGE CONDOMINIUM,25000.0,1,ACTIVE,202302,3500.0,2411.0
32301,5284136,SD,LAKE PARK VILLAGE CONDOMINIUM,25000.0,1,ACTIVE,202303,3500.0,2577.0
32302,5284136,SD,LAKE PARK VILLAGE CONDOMINIUM,25000.0,1,ACTIVE,202304,3700.0,2473.0
32303,5284136,SD,LAKE PARK VILLAGE CONDOMINIUM,25000.0,1,ACTIVE,202305,3000.0,2168.0
32304,5284136,SD,LAKE PARK VILLAGE CONDOMINIUM,25000.0,1,ACTIVE,202306,2400.0,1820.0
32305,5284136,SD,LAKE PARK VILLAGE CONDOMINIUM,25000.0,1,ACTIVE,202307,2500.0,1806.0
32306,5284136,SD,LAKE PARK VILLAGE CONDOMINIUM,25000.0,1,ACTIVE,202308,2500.0,1839.0
32307,5284136,SD,LAKE PARK VILLAGE CONDOMINIUM,25000.0,1,ACTIVE,202309,2000.0,1767.0
32308,5284136,SD,LAKE PARK VILLAGE CONDOMINIUM,25000.0,1,ACTIVE,202310,2500.0,1871.0
32309,5284136,SD,LAKE PARK VILLAGE CONDOMINIUM,25000.0,1,ACTIVE,202311,4000.0,2400.0
32310,5284136,SD,LAKE PARK VILLAGE CONDOMINIUM,25000.0,1,ACTIVE,202312,2500.0,1935.0
32311,5284143,SD,COSTA DEL RAY,25000.0,1,ACTIVE,202301,3700.0,1506.0
32312,5284143,SD,COSTA DEL RAY,25000.0,1,ACTIVE,202302,2700.0,1721.0
32313,5284143,SD,COSTA DEL RAY,25000.0,1,ACTIVE,202303,3500.0,2158.0
32314,5284143,SD,COSTA DEL RAY,25000.0,1,ACTIVE,202304,2100.0,1153.0
32315,5284143,SD,COSTA DEL RAY,25000.0,1,ACTIVE,202305,2100.0,1187.0
32316,5284143,SD,COSTA DEL RAY,25000.0,1,ACTIVE,202306,3100.0,1370.0
32317,5284143,SD,COSTA DEL RAY,25000.0,1,ACTIVE,202307,4300.0,1710.0
32318,5284143,SD,COSTA DEL RAY,25000.0,1,ACTIVE,202308,2600.0,1939.0
32319,5284143,SD,COSTA DEL RAY,25000.0,1,ACTIVE,202309,3900.0,2077.0
32320,5284143,SD,COSTA DEL RAY,25000.0,1,ACTIVE,202310,4300.0,2026.0
32321,5284143,SD,COSTA DEL RAY,25000.0,1,ACTIVE,202311,2800.0,1590.0
32322,5284143,SD,COSTA DEL RAY,25000.0,1,ACTIVE,202312,3300.0,1171.0
32323,5284144,SD,CHURCH OF JC OF LATTER DAY SAINTS,46200.0,1,ACTIVE,202301,90.0,40.0
32324,5284144,SD,CHURCH OF JC OF LATTER DAY SAINTS,46200.0,1,ACTIVE,202302,990.0,237.0
32325,5284144,SD,CHURCH OF JC OF LATTER DAY SAINTS,46200.0,1,ACTIVE,202303,230.0,97.0
32326,5284144,SD,CHURCH OF JC OF LATTER DAY SAINTS,46200.0,1,ACTIVE,202304,210.0,106.0
32327,5284144,SD,CHURCH OF JC OF LATTER DAY SAINTS,46200.0,1,ACTIVE,202305,1040.0,293.0
32328,5284144,SD,CHURCH OF JC OF LATTER DAY SAINTS,46200.0,1,ACTIVE,202307,300.0,91.0
32329,5284144,SD,CHURCH OF JC OF LATTER DAY SAINTS,46200.0,1,ACTIVE,202308,100.0,50.0
32330,5284144,SD,CHURCH OF JC OF LATTER DAY SAINTS,46200.0,1,ACTIVE,202309,5070.0,1125.0
32331,5284144,SD,CHURCH OF JC OF LATTER DAY SAINTS,46200.0,1,ACTIVE,202310,5020.0,947.0
32332,5284144,SD,CHURCH OF JC OF LATTER DAY SAINTS,46200.0,1,ACTIVE,202311,410.0,243.0
32333,5284144,SD,CHURCH OF JC OF LATTER DAY SAINTS,46200.0,1,ACTIVE,202312,360.0,175.0
32334,5284148,SD,LUPITA GROCERY,1450.0,1,ACTIVE,202301,400.0,319.0
32335,5284148,SD,LUPITA GROCERY,1450.0,1,ACTIVE,202302,500.0,364.0
32336,5284148,SD,LUPITA GROCERY,1450.0,1,ACTIVE,202303,700.0,458.0
32337,5284148,SD,LUPITA GROCERY,1450.0,1,ACTIVE,202304,800.0,483.0
32338,5284148,SD,LUPITA GROCERY,1450.0,1,ACTIVE,202305,800.0,423.0
32339,5284148,SD,LUPITA GROCERY,1450.0,1,ACTIVE,202306,600.0,353.0
32340,5284148,SD,LUPITA GROCERY,1450.0,1,ACTIVE,202307,500.0,358.0
32341,5284148,SD,LUPITA GROCERY,1450.0,1,ACTIVE,202308,800.0,361.0
32342,5284148,SD,LUPITA GROCERY,1450.0,1,ACTIVE,202309,500.0,357.0
32343,5284148,SD,LUPITA GROCERY,1450.0,1,ACTIVE,202310,1000.0,365.0
32344,5284148,SD,LUPITA GROCERY,1450.0,1,ACTIVE,202311,600.0,350.0
32345,5284148,SD,LUPITA GROCERY,1450.0,1,ACTIVE,202312,500.0,426.0
32346,5284151,SD,OAK ACRES - EAST WTP,10000.0,1,ACTIVE,202301,1650.0,563.0
32347,5284151,SD,OAK ACRES - EAST WTP,10000.0,1,ACTIVE,202302,2000.0,725.0
32348,5284151,SD,OAK ACRES - EAST WTP,10000.0,1,ACTIVE,202303,1000.0,574.0
32349,5284151,SD,OAK ACRES - EAST WTP,10000.0,1,ACTIVE,202304,540.0,290.0
32350,5284151,SD,OAK ACRES - EAST WTP,10000.0,1,ACTIVE,202305,500.0,227.0
32351,5284151,SD,OAK ACRES - EAST WTP,10000.0,1,ACTIVE,202306,1000.0,282.0
32352,5284151,SD,OAK ACRES - EAST WTP,10000.0,1,ACTIVE,202307,700.0,194.0
32353,5284151,SD,OAK ACRES - EAST WTP,10000.0,1,ACTIVE,202308,500.0,181.0
32354,5284151,SD,OAK ACRES - EAST WTP,10000.0,1,ACTIVE,202309,300.0,123.0
